NIR_mean,NDVI_mean,GNDVI_std,Temp_std,Green_contrast,Green_correlation,RedEdge_contrast,Thermal_contrast,Thermal_correlation,Canopy_Volume,Canopy_COV,Canopy_LAI,Canopy_HP,Canopy_S,Canopy_K
-0.02667144933781221,-0.07495460416028181,-3.1177080545382667,-0.03630672253642691,0.04577567895946517,-0.1368421003155402,0.020962783535734712,-0.039529938092592684,-0.13955033732782765,0.21069157114939843,0.20669864049563555,-0.6853078386542134,-1.312110952945909,-0.9283528680900683,0.27246780640814855
-0.06890116024334715,0.006154552293819641,-3.260364448113821,-0.032209085562380134,0.05201779874016734,-0.22933482950046288,-0.03598132563315435,0.007788536814270202,-0.03930050077087287,0.7966210174048471,-0.25089310419741634,-0.523096877704836,-1.7136175383227732,0.048478690266901665,-0.4010054103259884
-0.003629127435774418,0.00011621027735466823,-4.853970737188301,-0.024455926008204752,0.06830161066948415,-0.13121828854995152,0.08455654365822791,0.009054800927553975,-0.035758087836141685,0.8040295642729486,-0.3399275302250557,-0.24528445623238945,-2.1337326212379315,0.12881705975902746,-0.6540119917764644
-0.016082759452065262,-0.0008489983968443218,-4.714116636471572,-0.01995993132041303,0.030713092459218994,-0.1811185176789357,0.026467642539559497,0.038276524819447676,-0.06084546323420926,0.7371814786385418,-0.38940361335910095,-0.3020621982140995,-2.0721971047545114,0.0872286529430571,-0.5955607361027953
-0.011987982295076883,-0.001541973168694276,-4.860392083727288,-0.03568658913181028,0.023442647793622574,-0.1803600006460193,0.019889732938507404,0.035231216685452885,-0.023251712726372192,0.7846558449587923,-0.38208145405246413,-0.27096532061169926,-2.0562294503700795,0.0979427972552137,-0.618568282679852
-0.008319828238611965,-0.009557388406180688,-4.922712247984796,-0.003081540152655337,0.03933893280536959,-0.0991156501484601,0.001629763314174311,-0.002462017898892633,-0.07571654919184165,0.04741062412589005,-0.6580206368558135,-0.679560907648585,-2.387211813927686,0.16401998283261715,-1.0962291211588147
-0.03345211862347986,-0.006152894907432372,-5.082420780799247,0.007683929743538031,0.015441713459593132,-0.17170866705054252,-0.00462619363394208,0.010970420616337241,-0.04102523272869198,0.013852947039248081,-0.6817802505181756,-0.6200996584998797,-2.339220905216758,0.15765349555025568,-1.0542456512476508
-0.02661674435623146,-0.0034849098213049134,-4.973455141597764,0.0001804912652659191,0.07202297752860606,-0.1422978698295218,-0.005033043755617859,-0.001657985307054249,-0.0448240850669252,0.01855290499451543,-0.6800665406022968,-0.6811056139341888,-2.3669794096057992,0.14384906355505517,-1.0595195496152026
-0.030589123998609614,0.00024914715933152716,-4.923978641780658,-0.02753150801543642,0.018309154351210388,-0.1650696691418548,0.00813378672294388,0.008391922278280258,-0.03270461449244094,-0.017504201389914195,-0.6628025461187447,-0.6692222056404551,-2.3650097881170815,0.1627396172475395,-1.0357985968998693
-0.04120934182117273,-0.00949299473984632,-4.7464802450302415,-0.010050612466708068,-0.005901717942716765,0.011518431366863858,-0.06571651191525973,-0.10136129117092765,-0.05598275171616586,0.021922264577228956,-0.46625258057275776,-0.6227323285018685,-1.5539382386674185,-0.0009834549209380707,-0.5990533739375646
